status_id,created_at,screen_name,lang,location,text,retweet_count,reply_to_screen_name
1309774820293242880,2020-09-26T08:40:26Z,indianewsraj1,hi,,"#BREAKING कोरोना को लेकर सीएम @ashokgehlot51 की दूसरी बैठक शुरू, सामाजिक संगठन और सामाजिक कार्यकर्ताओं के साथ कर रहे हैं चर्चा, सीएम आवास से वीडियो कॉन्फ्रेंसिंग के जरिए गहलोत ले रहे हैं बैठक

#Jaipur #Rajasthan #Rajasthannews #COVID19 #Covid #coronavirus #IndiaNewsRajasthan",0,NA
1309753122814713857,2020-09-26T07:14:13Z,indianewsraj1,hi,,"#CoronaAlert  कोरोना पर CM गहलोत करेंगे 3 अहम बैठकें

#IndiaNewsRajasthan
#Rajasthan
#Corona
#Covid https://t.co/B9qZMyhZT9",0,NA
1309794915136667650,2020-09-26T10:00:17Z,indianewsraj1,hi,,"CoronaAlert-  सावधान ! रिकॉर्ड 2,010 नए केस

#IndiaNewsRajasthan
#Rajasthan
#Corona
#covid https://t.co/HFtgvWEQLR",0,NA
1309794873512517632,2020-09-26T10:00:07Z,LimpiezaMarbs,es,"Marbella, España","De ninguna de las maneras está permitido flaquear 💪
¡Seguimos! Fines de semana, festivos y día tras día 💦

#Marbella #MarbellaLimpieza #Desinfeccion #COVID19 #COVID #Pandemia #Limpieza https://t.co/MJ6BhLKDFv",0,NA
1309794864175996928,2020-09-26T10:00:05Z,BoughardainA,und,,#covid  #digitaltransformation #insuranceindustry #insurtech #chatbots #RPA https://t.co/kHkGXSJMN2,0,NA
1309794862674456579,2020-09-26T10:00:04Z,IPSVlaanderen,nl,Brussel,Nobelprijswinnaars: “Wereld moet meer aandacht hebben voor rampzalige gevolgen van #covid voor kinderen in #armoede” https://t.co/zUP0SBEU9P #SDG1,0,NA
1309757114223603712,2020-09-26T07:30:04Z,IPSVlaanderen,nl,Brussel,NASA verdiept zich in relatie tussen #covid en milieu - van sojabonen tot stofstormen https://t.co/tWCR4LO4vh #SDG3,0,NA
1309794854407491584,2020-09-26T10:00:02Z,merimazzone,en,,"Whilst we all (myself first) worry about not being able to travel or attend parties, a large share of the world's population has seen decades of progress erased to their expenses #innovation #acinmilan #poverty #covid #pandemic #who https://t.co/WYZhBkUHgb",0,NA
1309794847193288704,2020-09-26T10:00:01Z,kisansatta1,hi,"Lucknow, India","कोरोना की बढ़ती रफ़्तार को लेकर WHO ने दी चेतावनी

#COVID #CoronaUpdate #Covid19 

https://t.co/drPhEbuBLw https://t.co/Tivlxsnx2f",0,NA
1309794843644764166,2020-09-26T10:00:00Z,FreeVoiceIN,en,,"#India records 85,362 fresh #COVID-19 cases in 24 hours as total crosses 59 lakh #IndiaFightsCOVID19 #StaySafeStayHealthy #CoronaUpdatesInIndia 
https://t.co/9AZPcUR8HQ",0,NA
1309757346730573825,2020-09-26T07:31:00Z,FreeVoiceIN,en,,"3,190 fresh #COVID-19 cases were reported in #Bengal in 24 hours as recovery rate rises to 87.54%  #BengalFightsCorona #StaySafeStayHealthy 
https://t.co/mZfHTuIdAQ",0,NA
1309794684718505985,2020-09-26T09:59:22Z,primitivestuff,en,"Chester, England",Mailchimp’s #COVID‑19 #Email-marketing #Trends https://t.co/tuS4boYZBB,0,NA
1309705226161618944,2020-09-26T04:03:53Z,michelevillano,it,Salerno,I casi della vita #BorisJohnson si prende il #covid #salvini fateci caso diventa sempre più marocchino https://t.co/D0E1qLNrCt,0,NA
1309794626275024896,2020-09-26T09:59:08Z,michelevillano,it,Salerno,#ClimateChange i cambiamenti climatici arrivano anche da noi sarà ora che più al #covid pensiamo anche all'inquinamento https://t.co/hwCkezzZ3J,0,NA
1309794498348752896,2020-09-26T09:58:37Z,santcliment,ca,Sant Climent de Llobregat,Noves mesures aplicables a tota Catalunya. #covid #santclimentdellobregat https://t.co/P6q9iqkqyy,0,NA
1309794421794275332,2020-09-26T09:58:19Z,Schooleman,nl,"Eindhoven, The Netherlands","@annetwood @VogelvrijeHArts Die sterftecijfers lopen een paar weken achter, maar wel op.... helaas... gelukkig wel minder risico op sterfte door #covid in de leeftijdsgroepen die nu het meest positief testen.",0,annetwood
1309794419483181056,2020-09-26T09:58:19Z,Sammy_Spooner,und,CALI➡️ADL➡️MELB,😂 #covid #melbournelockdown #DanAndrewsMP https://t.co/2rix6Hx9x2,0,NA
1309794329758560256,2020-09-26T09:57:57Z,bayalis,en,,"Remember all the opeds earlier in foreign, Indian media on how centre needs to learn from Kerala, male ministers need to learn from Kerala's female health minister on #COVID mgmnt etc etc? Kerala now the worst performer per capita, doubling rate highest.
https://t.co/D3ju2CTNye",0,NA
1309794144332722176,2020-09-26T09:57:13Z,Frankhq,es,"Coatzacoalcos, Ver.","✍🏻Comparto mi columna #VUCA #COVID #ONU #Liderazgo #marketing 
👇🏻 Clic Aquí 
https://t.co/tsKA7Qx1hR",0,NA
1309794050464243712,2020-09-26T09:56:51Z,davemarsh49,en,"North West, England",Listen to the facts on #COVID #kbf @BorisJohnson @MattHancock  why are you imposing these restrictions on our lives??? https://t.co/mbw7APCc9z via @YouTube,0,NA
1309793649379729409,2020-09-26T09:55:15Z,serrano_iris,es,,¿Cuándo piensa abrir @Correos por las tardes o los sábados por la mañana? Es que por las tardes hay más #covid que por las mañanas o q? Ya está bien,0,NA
1309793546359185408,2020-09-26T09:54:50Z,John_L_Silver,it,,Alla risposta al telefono con “ueeeé ciao capitano” ho capito che mio padre si sta riprendendo! Metto su questo per lui. E fanculo il #covid https://t.co/BrVoqkBsQV,0,NA
1309793540227190784,2020-09-26T09:54:49Z,ericjhc,fr,,"moins de monde dans un bar que dans une rame de métro, mais on n'est plus à une incohérence prêt avec ce gouvernement ! 
#Covid : à #Paris, les #bars devront fermer à 22 heures, pas les #restaurants https://t.co/KOa0KX1ME5",0,NA
1309793464826105857,2020-09-26T09:54:31Z,oewf,en,"Austria, Europe","@inga_pop @DMarsAnalog @People_Of_Space @MDRSupdates @HI_SEAS @habitatmarte Well that was a though decision for #AMADEE20 but in the end, I think we did the right thing as #COVID numbers are rising everywhere again. Btw. we will stick to the name #AMADEE20  - so hopefully you follow it online next year :-)",0,inga_pop
1309793457360207874,2020-09-26T09:54:29Z,AforDHAHRI,en,"England, United Kingdom","""A cross-sectional survey on availability of facilities to healthcare workers in #Pakistan during the #COVID-19 pandemic""
Thank you @MRIqbalSurg for help and support throughout.

published in Annals of #Medicine and #Surgery 
@ELSSurgery 
https://t.co/yS09ALEVmq",0,NA
1309793428318883840,2020-09-26T09:54:22Z,ChrisMGra,en,London born,"So only the dogs work? 
😄 #covid #NHSApp https://t.co/dFOG7UtOD7",0,NA
1309617598817067008,2020-09-25T22:15:41Z,ChrisMGra,en,London born,"Change of tone to scepticism and sanction after months of solidarity and collusion? 

Legal wheels turning...? Walls closing in...? Matter of time. 😄 #covid https://t.co/LpKg2MHDy6",0,NA
1309793392247951361,2020-09-26T09:54:14Z,AU_PRGNews,und,Prayagraj,"https://t.co/hdmptSGH6h

#peayagraj #allahabad #covid",0,NA
1309793191806332928,2020-09-26T09:53:26Z,abdulma32033529,te,,"@ActivistTeja @Riyazuddin555 @CYBTRAFFIC @ZC_Charminar @arvindkumar_ias @TelanganaDGP @cpcybd @CrmpCharminar @CRMPBSCPL @CrmpKpz @ghmcnccshpalli @CRMP_KNR_KZ1 @TelanganaCMO @GHMCOnline @Director_EVDM @CommissionrGHMC @akhila_dasari @sai_koushika @psrjnr_cyb @dhanyarajendran @agasthyakantu @KonathamDileep @PranitaRavi @PonnamPragath @Andrew007Uk @pudiharicharan @rajtoday @EFARajendranag1 @DC_RajendraNgr @AeWard61 ఈ చిత్రాన్ని మనము గమనిస్తే ముందు కారులో ఉన్న వ్యక్తి పోలీస్ అని కనబడుతుంది కాని 😷 సరిగ్గా పెట్టలేదు.

వెనకాల కనిపిస్తున్నది CAB గా కనపడుతుంది డ్రైవర్ మాత్రం 😷 కనబడుతుంది

మరి పోలీసు అధికారులు... 0దుకు

సరైన Not Following WHO Rules.

#MaskMandatory #RoadSafety

#Hyderabad #COVID https://t.co/JV5ulHnesP",0,ActivistTeja
1309793159212347392,2020-09-26T09:53:18Z,du_miroir,fr,"Bordeaux, France",@tfsalomon @girlpower3 @JamaisSansElles Quelqu'un leur à dit pour le #covid ou bien ?,0,tfsalomon
1309792979306123265,2020-09-26T09:52:35Z,wondeurval,fr,France,Ça y est mon chu rouvre ses unités covid mais galèrent à trouver du personnel... Bah ouais pas si cons les #soignants @en_collectif #COVID,0,NA
1309597933025755138,2020-09-25T20:57:33Z,wondeurval,fr,France,"On fait sortir les patients neg et on garde les #covid +, tu le sens le service dédié qui va bientôt s'ouvrir? Moi oui #cestrepartipouruntour #2emevague",0,NA
1309792903603138560,2020-09-26T09:52:17Z,dangelstory,fr,France,"How to Harness the #Digital Transformation of the #Covid Era. C'est la #Harvard Business Revues qui enquête, ça mérite la lecture  https://t.co/09MklKWfio",0,NA
1309792881994010624,2020-09-26T09:52:12Z,quercusem,en,uk,"@NavPMishra Because of the language used when reporting #deaths in media ""they died of #Covid but they had an existing condition/#disability"" can make us feel we dont count the same as others.  It is distressing.",0,NavPMishra
1309792757943275522,2020-09-26T09:51:42Z,muse_cello,fr,France,"Mais c’est plus facile de caresser le peuple dans le sens du poil que de s en prendre à un gouvernement. Pour cela il faut des couilles. Ou un clito ! 

Et en plus il se croit intelligent avec ça ! Quelle médiocrité... #masque #covid #soignant",0,muse_cello
1309792722249801728,2020-09-26T09:51:34Z,AlandM7amaw,und,بۆسکان ڤیلەیج🏔Boskany ,#Covid-19 https://t.co/a46ygIItFG https://t.co/oHY2eyBsP5,0,NA
1309792700020011008,2020-09-26T09:51:29Z,mi8_paola,und,Ελιά-Λακωνία,@Trinacria_____ #COVID OUT?,0,Trinacria_____
1309792686333861888,2020-09-26T09:51:25Z,david_lunt,en,"Melbourne, Australia",@10NewsFirstMelb @CandiceWyatt10 Well of we go ‘back to normal’ we’ll have another outbreak of #covid and it’ll be #lockdown3... best to keep the curfew and relax daytime restrictions/travel limits.,0,10NewsFirstMelb
1309792623603994624,2020-09-26T09:51:10Z,Lensno9,nl,,"Wat is @Roompot #Weertebergen mega onverantwoord bezig mbt 1,5 meter. Overal veel te druk en niemand maalt er om @ggdln #COVIDー19 #covid",0,NA
1309792543991894018,2020-09-26T09:50:51Z,pekamimosa,und,España,@IdiazAyuso @AlmeidaPP_ @fernandosimon_ #Ayuso #covid #coronavirus #Madrid https://t.co/j4NkkdnqDv,0,IdiazAyuso
1309792479839911938,2020-09-26T09:50:36Z,akakko86,en,Verdansk,"Not to mention that you can contract #covid at more than 2m and under 15 Mins, that's if they've had a SERCO test, which has failed miserably and is hard to actually get. And Asymptomatic people most likely won't get tested under confused gov messages.",0,akakko86
1309792349132906496,2020-09-26T09:50:05Z,MariMpopins,und,,#KohLanta2020 #COVIDー19 #OMFCM #KohLantaLes4Terres #COVID19 #coronavirus #JoyeuxAnniversaireMatt #Covid #Fortnite #PokemonGoRaids #neige #Marseille #suisse #Geneve #France #USOpen #RolandGarros #lequipedusoir #ocean #Mercedes #BayernMunich #Italy @LumniEnseignant #GGRMC #TPMP https://t.co/jM0QiMkcqt,0,NA
1309792343877447681,2020-09-26T09:50:04Z,limeytim,en,"Atlanta, GA, USA",@EchoWhatsOn @LivEchonews And they use a photo of someone with their potentially #Covid spreading nose sticking out of the mask.,0,EchoWhatsOn
1309792254052249600,2020-09-26T09:49:42Z,samiaGS,en,"London, Amman, Oslo. ",Fantastic news! 🇬🇧 again showing leadership with $ commitment to COVAX to purchase vaccines for UK population &amp; low income people around world so nobody is left behind in this global  #covid-19 pandemic crisis. Thank you @10DowningStreet @FCDOGovUK https://t.co/1EIvTIZ64g,0,NA
1309614855972937730,2020-09-25T22:04:47Z,naftemporikigr,el,"Athens, Greece","Ο Τομ Γιορκ παντρεύτηκε τη Νταγιάνα Ροντσόνε
https://t.co/KYdHKgd5pd #ThomYorke #Radiohead #DajanaRoncione #gregwilliams #gregwilliamsphotography #leicaQ2 #celebritywedding #bohowedding #covid #quarantine #lockdown #socialdistancing #virus #naftemporiki https://t.co/EVCHuT0ay6",0,NA
1309724142204223488,2020-09-26T05:19:03Z,CGH54,en,UK- Wales,#Breakthrough #Research On Severe #COVID-19 #Infections Opens Door To #New_Treatment | Zero Hedge https://t.co/5kPi5uFoc2,0,NA
1309729938619105280,2020-09-26T05:42:05Z,CGH54,en,UK- Wales,2 #Charged In #Veterans' Home #COVID-19 #Outbreak That Left 76 #Dead | Zero Hedge https://t.co/vjRQxANC55,0,NA
1309777129878429697,2020-09-26T08:49:36Z,ExpatriateNl,en,Earth,"@davidicke Inconvenient truths

#COVID is the Baby BOOMERS turned Seniors Bust due to the usual suspects of seasonal FLU and old age

Milankovitch cycles cause #ClimateChange &amp; alignment of the Equator with the ecliptic will cause Global tsunami's again https://t.co/Ai1kfVQ2op",0,davidicke
1309632005013815296,2020-09-25T23:12:56Z,ExpatriateNl,en,Earth,"Aliens live amongst us if not in us.

Humanity, playthings of the alien gods.

https://t.co/qMPLZ3zCOv

#climatechange is caused by the Milankovitch cycles
#covid is the seasonal FLU and old age",0,NA
1309554638681563136,2020-09-25T18:05:30Z,ExpatriateNl,en,Earth,"@Sharon75571311 @fordnation For every action there is an equal and opposite reaction. Even when it comes to human urges &amp; desires.

#covid us the Seasonal FLU and old age
#ClimateEmergency is caused by the Milankovitch cycles https://t.co/VNL57qk6Z3",0,Sharon75571311
1309666806999605249,2020-09-26T01:31:13Z,ExpatriateNl,en,Earth,"#Covid is a strawman built on the the Seasonal FLU &amp; Baby Boomer Bust
Inconvenient truth
The Baby Boomers were born enmass 75-76 years ago
Avg human lifespan is 83
Seniors usually succumb to pneumonia brought on by the seasonal flu

Add all the inconsistencies &amp; the BS https://t.co/mYGHxX31zI https://t.co/jUjxXkuITL",0,NA
1309555769856024576,2020-09-25T18:10:00Z,ExpatriateNl,en,Earth,"@chevymo Check out #ClimateStrike 

#climatechange is has &amp; will always be caused by the Milankovitch cycles

#covid is the seasonal &amp; old age",0,chevymo
1309780360159395845,2020-09-26T09:02:27Z,ExpatriateNl,en,Earth,"@cathmckenna Don't forget his religion is allowed to carry a concealed weapon longer than 6 inches tickle your heart unlike the rest of us.

Hangman's nooses are being tied @theJagmeetSingh

#covid Seasonal FLU
Milankovitch cycles cause #ClimateChange",0,cathmckenna
1309552027802857472,2020-09-25T17:55:08Z,ExpatriateNl,en,Earth,"Nothing to fear but fear itself.

Inconvenient truths
#covid is the Baby BOOMERS turned Seniors Bust due to the usual suspects of seasonal FLU &amp; Pneumonia

Milankovitch cycles cause #ClimateStrike &amp; will cause Global tsunami's again at vernal equinox

https://t.co/dwTrNfLxmx",0,NA
1309557756978802689,2020-09-25T18:17:54Z,ExpatriateNl,en,Earth,"@GRunowski @Sharon75571311 @fordnation #covid is the seasonal FLU and old age

#ClimateEmergency is caused by the Milankovitch cycles",0,GRunowski
1309556612378423296,2020-09-25T18:13:21Z,ExpatriateNl,en,Earth,"@B32Boo @phil_rack @Sharon75571311 @MaximeBernier I would take a few independents for now.

Earth is a closed loop that self regulates co2 with LIFE.

Dinosaurs didn't live of off the little bit of co2 unthawed released right now.

#covid is the seasonal FLU and old age",0,B32Boo
1309542658503634944,2020-09-25T17:17:54Z,ExpatriateNl,en,Earth,"@RichardDawkins
Inconvenient truths
#covid is the Baby BOOMERS turned Seniors Bust due to the usual suspects of seasonal FLU &amp; old age.
First wave of BabyBoomers is 75.
Average human lifespan of 83.
Our seniors usually die from the seasonal FLU &amp; pneumonia
https://t.co/mxrUaKE79N",0,RichardDawkins
1309559434914361344,2020-09-25T18:24:34Z,ExpatriateNl,en,Earth,"Inconvenient truths

#covid is the Baby BOOMERS turned Seniors Bust due to the usual suspects of seasonal FLU &amp; pneumonia

Milankovitch cycles cause #climatechange &amp; will cause Global tsunami's when the sun's gravitaty pull pulls tsunami's around the planet East to west 13 k yrs https://t.co/nsL7uZpoo7 https://t.co/T3DZs7sUZR",0,NA
1309676876009369600,2020-09-26T02:11:14Z,ExpatriateNl,en,Earth,"@TripodGirl Milankovitch cycles cause #ClimateCrisis 
Energy is neither created nor destroyed
On this planet
All energy comes from the SUN
Earth is a 4.5 Billion year old closed loop, that self regulates CO2 with LIFE
Everything Living &amp; or dead is co2

#Covid is Seasonal FLU &amp; Old Age https://t.co/wUfYlVHMYt",0,TripodGirl
1309563971284992001,2020-09-25T18:42:35Z,EsRiesgo,es,España,"@Nerea_Gracia_ @SanidadCLM Hola  @Nerea_Gracia_ CoronaRiesgoEs extrae los datos abiertos proporcionados por las comunidades y muestra el dato de tu localidad así como su histórico, visita https://t.co/vQmj5B8cQy y cuéntanos tus impresiones! Queremos aportar nuestro granito contra el #Covid!",0,Nerea_Gracia_
1309588698783051776,2020-09-25T20:20:51Z,k911noticias,es,Piedras Negras,"☝Atención, Si tienes una #Empresa en el estado de Texas que se haya visto #afectada por la contingencia del #COVID-19 ⚛
Comunícate con:
⚖Nevárez Law Group
☎ (830) 776 7003
🏛 780 E. Rio Grande St. Eagle Pass, Texas. https://t.co/Vlb8yBCQTD",0,NA
1309720035750031361,2020-09-26T05:02:44Z,GoposId,in,"Kota Gorontalo, Gorontalo","Pemerintah Kabupaten Tulungagung bersama tiga pilar dari unsur TNI,Polri dan Sat Pol-PP terus gencar melakukan operasi yustisi bagi pelanggar protokol Kesehatan (Prokes).

#Tulungagung
#Prokes
#Covid-19 https://t.co/I8aF0qe9Vt",0,NA
1309591327324221443,2020-09-25T20:31:18Z,ChuckLongIsland,und,Many Places,#coronavirus #covid #fridayvibes #viernes https://t.co/JGENeKcWCp,0,NA
1309750163460689920,2020-09-26T07:02:27Z,imsukriti,hi,"Ahmedabad, Gujarat",सुप्रीम कोर्ट ने धर्म के आधार पर COVID-19 का डेटा या सूचना के खिलाफ दाखिल याचिका खारिज की #SupremeCourt #petitionfiledagainstCOVID-19 #COVID-19 https://t.co/hyfm6UhP5t,0,NA
1309562135471677441,2020-09-25T18:35:18Z,DrStefanieW,en,London,@Dr_Ellie @BBCFergusWalsh @EdConwaySky @UKCovid19Stats I seem to remember @carlheneghan did an audit on this and it was nearly 30% that weren’t actually #Covid deaths (correct me if I remember wrongly @carlheneghan),0,Dr_Ellie
1309572583499669507,2020-09-25T19:16:49Z,CelloMari,fr,,#Covid-19. Génération Z. Génération Duck https://t.co/LUIMSV0OKT,0,NA
1309565600029708294,2020-09-25T18:49:04Z,KIENDYGURL,en,🌎Black Delegation,🚨✈️💉Hawaiian Airlines joins United in offering pre-flight #COVID-19 tests https://t.co/OIDlzcnnvp,0,NA
1309663994706264067,2020-09-26T01:20:03Z,TrainTraveling,en,USA and Canada,#UK ends #railfranchising as #Covid measures extended #britain #trantravel https://t.co/IkZMdPkFPi https://t.co/LJM5TZhaVA,0,NA
1309543205285879810,2020-09-25T17:20:04Z,TrainTraveling,en,USA and Canada,#UK ends #railfranchising as #Covid measures extended #britain #trantravel https://t.co/lJ5PztchdO https://t.co/kUVyEGV8eH,0,NA
1309738928035880960,2020-09-26T06:17:48Z,ItMonteage,en,,"World Environment Health Day 2020🍀🌿🍃.

#worldenvironmentalhealthday #healthday #earth #nature #COVID #environment https://t.co/EFEJY2tNGM",0,NA
1309531405014138886,2020-09-25T16:33:11Z,JFGuyot,fr,"Paris, France","#ParisElectronicWeek 
Suivez en direct les débats à la #GaitéLyrique organisés par @Technopol sur la #nuit et le #clubbing face au #Covid mais aussi à la #parité https://t.co/BLyQDOAIgj",0,NA
1309778599168311297,2020-09-26T08:55:27Z,RebelDimond,en,"South West, England",Meanwhile #covid is living his best life! #Curfew https://t.co/xrkjM38F42,0,RebelDimond
1309547368409378817,2020-09-25T17:36:37Z,tssmedecine,fr,France,"QUIZ : Quel est votre diagnostic ? 👀👀

#medicine #health #anatomy #humanbody #pharmacology #covid-19 #hospital #medical #doctor #medschool #medstudent #nurse #surgeon #medecine #sante #anatomie #corpshumain #hopital #docteur #infirmiere #physiologie #chirurgie #radiologie #ecni https://t.co/YHV3F3MewE",0,NA
1309582590572191747,2020-09-25T19:56:35Z,tssmedecine,lt,France,"GENIUS 💯💯

#medicine #health #anatomy #humanbody #pharmacology #covid-19 #hospital #medical #doctor #medschool #medstudent #nurse #surgeon #medlife #medecine #sante #anatomie #corpshumain #hopital #docteur #infirmiere #physiologie #chirurgie #radiologie #ecni https://t.co/abFV6E5m3u",0,NA
1309740654478733312,2020-09-26T06:24:40Z,LauraAluisi,it,,Più  chiaro di così si muore. Di #COVID. https://t.co/vEMI8c7Lj7,0,NA
1309780401406308352,2020-09-26T09:02:36Z,GlosCC,en,"Gloucestershire, England, UK","We must keep protecting each other. Wash hands. Wear a face covering. Make space. Stick to groups of 6 people. If you have any of the #Covid symptoms including a high temp, new and continuous cough or loss or change in sense of taste or smell, book a test. https://t.co/VYGT0pxN6V",0,NA
1309780048916942849,2020-09-26T09:01:12Z,KunalSwani,en,,What a pointless exercise of colour coded stickers? @CMODelhi @TransportDelhi can you explain the rationale behind this extra expenditure burden you are putting on lakhs of Delhi citizens especially in time of #covid and #joblosses? @ndtv @indiatvnews @ZeeNews,0,NA
1309779997159305216,2020-09-26T09:01:00Z,EditionsScpo,fr,Paris,"« Dans ma promo de master, sur 24, seuls trois partent. Avec ce #Covid, soit l’#université n’accueille plus d’#étudiants étrangers, soit ils ont préféré annuler. Si c’est pour suivre les cours en distanciel dans un autre pays, quel intérêt ? » @libe https://t.co/PtBRjreMtr https://t.co/0gvpRQmSdW",0,NA
1309779991463329792,2020-09-26T09:00:59Z,OManlius,fr,jazz land,"Pas honte raphael la science  aiun avis sur tout .. mas qui décide du statut de ces ""gands penseurs"" ? #Enthoven #Raoult #Covid https://t.co/5PdbpEnyip",0,NA
1309779982814674944,2020-09-26T09:00:57Z,marjoriizzii,fr,ici ou la ..,BFM « CEST TROP CALME FAISONS FLIPER LA FRANCE » hypocrisie total ! #covid STOOOOPPP https://t.co/Xgvj7kNuWg,0,NA
1309779977261535232,2020-09-26T09:00:55Z,ElevatIq,en,"Buffalo, NY","With the ongoing #pandemic of #Covid-19 and the rise of #teleconferencing technologies such as #Zoom, one may argue that the #eventManagement industry is a thing of the past. Retweet @ElevatIQ if you like https://t.co/UvlLTHvlXp",0,NA
1309779972295360512,2020-09-26T09:00:54Z,Calmcarm,en,,"Partner has #covid symptoms. 
Nearest test Enfield. We live in Buckinghamshire. He is in the vulnerable group. #angry #TestAndTrace #covidchaos",0,NA
1309779959536287745,2020-09-26T09:00:51Z,desacc,en,Global,Is chest #MRI a viable alternative to chest #CT #imaging to follow up #COVID-19 pneumonia cases? #DesAcc #Data #PACS# Migration #Health #HealthData #RIS https://t.co/3rBKHiFmM8,0,NA
1309779880020770816,2020-09-26T09:00:32Z,cette_connasse,it,,"Rapporto tra casi di #covid (arancione), morti da covid (blu) e morti per altre cause (viola) nel mondo. 
#covid19 #coronavirus https://t.co/qGLc8tgFXm",0,NA
1309779871883722754,2020-09-26T09:00:30Z,KrushStudios,en,,"Life these days...

For Mixing/Mastering go Here: https://t.co/mf5uC6vOoL

#covid-19 #corona https://t.co/PcWfZpujq5",0,NA
1309779845404999686,2020-09-26T09:00:24Z,idisalud,es,"Calle Magallanes, 34. Madrid.","🔊Escucha las declaraciones del presidente de IDIS, Juan Abarca, en @hora25: ""La situación que vivimos con el #Covid es estructural, vamos a vivir con el virus mucho tiempo y por eso no podemos dejar de atender las demás enfermedades"". 👉 https://t.co/ocxHcFeqhV #LoSeguroEsVenir",0,NA
1309530759322112001,2020-09-25T16:30:37Z,idisalud,es,"Calle Magallanes, 34. Madrid.","Declaraciones del presidente de IDIS, Juan Abarca, en @hora25 (@La_SER): ""La situación que vivimos con el #Covid es estructural, vamos a vivir con el virus mucho tiempo y por eso no podemos dejar de atender las demás enfermedades"". 🔊https://t.co/ocxHcEWPqn #LoSeguroEsVenir",0,NA
1309779786554802179,2020-09-26T09:00:10Z,CCIDordogne,fr,"Coulounieix-Chamiers, France","[SAVE THE DATE] Les 2, 3 &amp; 4 Novembre pour 3 jours de rendez-vous #BtoB en ligne ! Objectif : Relever ensemble les grands #défis accentués par la crise #COVID-19,  #Booster le #business entre #entreprises &amp; Créer de la #valeur en Nouvelle-Aquitaine ! https://t.co/3xYTmToE9o",0,NA
1309779760675864576,2020-09-26T09:00:04Z,thefirstindia,en,"Jaipur, India","In the current #COVID imposed restrictions, the successful conduct of the virtual summit reflects the high degree of commitment at the leaders level on taking forward the bilateral relations: MEA on #India- #SriLanka virtual Bilateral Summit",0,thefirstindia
1309779752207745024,2020-09-26T09:00:02Z,SFUPA1,en,"Paris, France",Take care all pediatric urologists and other healthcare providers! #secondwave #COVID #mask #WashYourHands https://t.co/FqXM5W59Gg,0,NA
1309779748654952451,2020-09-26T09:00:01Z,musicalinsights,en,"Dover, England","Check out this week's #Comedy #Podcast '3 Men and a Little Virus' - The Dark One

Topics this week include -
🦠New #COVID regs
🦠Joker turns 81 Years old
🦠Christmas Family Restrictions
🦠Face Coverings
🦠Jar Jar Binks
🦠Actual jokes!

#Funny 
@radio_mark @AMJcomic @paultingey",0,NA
1309779652840501248,2020-09-26T08:59:38Z,petteriroiha,en,,"Whats the thing with the russian #covid vaccine? Where are the results?

Is the boss' daughter fine?",0,NA
1309779595827318784,2020-09-26T08:59:24Z,Secret_Father,en,"Oxford, UK","@gaydanceteacher The second is this excellent practice pointer from the British Medical Journal. Given my circumstances I found this summary of what we know about #covid really helpful. It’s well written and accessible despite being quite technical

https://t.co/eHxnFdYWG3",0,gaydanceteacher
1309779516122976257,2020-09-26T08:59:05Z,WEblogspot,en,,"Secularism of #Gandhi &amp; #Nehru in #India has been replaced by #RSS #Hindutva . #Muslims falsely blame &amp; victimized for spreading #Covid  #RSS is an organisation that promotes #Islamophobia. Says #ImranKhan 

#PMImranKhanAtUNGA https://t.co/qsxga5yTcu",0,NA
1309779433960681473,2020-09-26T08:58:46Z,Kwizera06428241,it,Italia/Rwanda,"Cassaintegrati e destinatari degli aiuti di contrasto al #COVID, ancora in attesa delle relative spettanze,  ringraziano sentitamente il governo per aver raddoppiato lo stipendio (con effetto retroattivo) al pres. #INPS, #Tridico.
Uno così in #Rwanda sarebbe già a casa da mo'! https://t.co/YOmmHf2E62",0,NA
1309779334882754560,2020-09-26T08:58:22Z,TheYPFoundation,en,India,"@FeminismInIndia @findmymethod @SayftyCom @tarshingo @lovemattersinfo A1. When we view contraceptives as an essential commodity for the health of women, only then will we be able to advocate for contraception being considered essential during emergencies, like the #covid pandemic. 
#mybodymymethod #SRHR 

2/n",0,FeminismInIndia
1309779283439648768,2020-09-26T08:58:10Z,lavueltaalcovid,es,España,Qué sabio era Cervantes #VueltaAlCole #escolasegura #covid https://t.co/laHqc8k1a6,0,NA
1309778640964644864,2020-09-26T08:55:37Z,casiopeaexpres,ca,"Esplugues de Llobregat, España","@ImmaArnau @QuimTorraiPla El #Govern tenia i té la competència per a #tancar #Catalunya. Per què no ho va fer llavors? Per què no ho fa ara?
La culpa és de #Torra.
#COVID #COVID19",0,ImmaArnau
1309778950000959493,2020-09-26T08:56:50Z,oli3be,fr,Paris - Grenoble,"Ce sont les pandémies qui dépriment l’#Economie , pas les interventions de santé publique. (#COVID) https://t.co/SNYXKhah7Z",0,NA
1309778862839078913,2020-09-26T08:56:30Z,Verde1957,en,Southwark. Dubliner in London,Political focus shifts as Government desperately tries to avoid new lockdown https://t.co/c3aMVQhSyq What has tripped up the Brits is people saying all will be fine and they turn out not to be fine #Covid and #Ireland 🇮🇪😷,0,NA
